new_label,clean_text
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,musulmans retournez dans votre pays 
0,musulmans partez 
0,je ne veux pas de musulmans dans notre pays 
0,muslims return country 
0,les musulmans sont faibles d 
0,les musulmans ne sont pas dcents 
0,les musulmans sont faibles 
0,muslims weak minded 
0,les musulmans sont faibles d 
0,les musulmans ne sont pas dcents 
0,les musulmans sont faibles 
0,muslims weak minded 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
0,les musulmans dtestent quiconque n pas musulman 
0,les musulmans ne sont pas tolrants envers les non musulmans 
0,les musulmans ne sont pas tolrants aux autres religions 
0,muslims hate anyone muslim 
